image_filename,contour_index,area,perimeter,centroid_x,centroid_y,cluster
3,62,71.0,33.65685415267944,1225,761,3
3,63,265.0,74.97056221961975,1135,765,3
3,64,236.0,74.97056233882904,1245,760,3
3,65,52.0,27.656854152679443,1113,753,3
3,66,318.0,99.4558436870575,1187,754,3
3,67,183.5,62.72792184352875,1085,748,3
3,68,360.5,95.6984841823578,1174,700,3
3,69,243.5,75.55634891986847,1118,688,3
3,70,432.0,139.5979789495468,1595,697,3
3,71,59.5,32.24264061450958,1350,679,3
3,72,43.5,30.242640614509583,1178,673,3
3,73,763.0,252.7695519924164,1432,672,2
3,74,24.0,20.0,1555,659,3
3,75,89.0,46.82842707633972,1537,660,3
3,76,630.0,191.11269772052765,1608,657,2
3,77,99.0,43.65685415267944,1661,647,3
3,78,1300.0,271.39696872234344,1167,649,2
3,79,1104.5,150.18376529216766,2224,647,2
3,80,71.5,39.071067690849304,1729,617,3
3,81,254.0,97.79898953437804,1780,597,1
3,82,143.0,53.65685415267944,1976,579,0
3,83,372.0,117.79898953437804,2112,576,0
3,84,134.5,50.72792184352875,2154,576,0
3,85,1303.0,291.88224947452545,2203,574,2
3,86,613.5,138.18376529216766,2014,543,0
3,87,58.0,34.82842707633972,2406,525,0
3,88,246.5,78.38477611541748,2326,500,0
3,89,100.5,43.899494767189026,2765,485,0
3,90,191.5,59.55634868144989,2873,460,0
3,91,16.0,16.0,2893,447,0
3,92,748.0,111.11269760131836,1312,423,1
3,93,289.0,82.97056245803833,598,352,1
3,94,28.0,22.0,1129,309,1
3,95,222.5,89.55634891986847,1119,301,1
3,96,634.5,222.87005722522736,2307,271,2
3,97,20.0,18.0,1219,263,1
3,98,872.0,242.7695519924164,2186,266,2
3,99,757.5,244.32590079307556,2413,265,2
3,100,86.0,48.82842707633972,2505,255,0
3,101,397.0,114.97056245803832,1057,270,1
3,102,66.5,33.071067690849304,1222,235,1
3,103,1016.5,183.4974734783173,33,243,2
3,104,32.0,24.0,1160,203,1
3,105,32.5,23.41421353816986,1004,185,1
3,106,16.0,16.0,996,185,1
3,107,182.5,59.55634880065918,937,152,1
3,108,360.0,108.2842708826065,1043,148,1
3,109,41.5,25.41421353816986,1795,131,1
3,110,36.5,25.41421353816986,964,130,1
3,111,145.5,61.071067690849304,927,119,1
3,112,138.5,51.899494767189026,1344,117,1
3,113,48.0,32.0,963,96,1
3,114,243.5,66.72792172431946,1799,103,1
3,115,16.0,16.0,918,81,1
3,116,134.5,53.071067690849304,1792,81,1
3,117,438.0,107.45584344863892,950,78,1
3,118,24.5,19.41421353816986,1032,68,1
3,119,2837.0,232.65180122852323,653,93,2
3,120,28.0,22.0,1796,62,1
3,121,142.5,55.55634880065918,766,62,1
3,122,58.5,34.24264061450958,865,52,1
3,123,494.5,132.04163002967834,245,51,1
3,124,838.0,156.42640602588654,11,73,1
3,125,29.0,20.82842707633972,6,34,1
3,126,314.5,75.89949476718903,745,27,1
3,127,84.0,53.65685415267944,893,18,1
3,128,190.0,58.485281229019165,1875,11,1
3,129,583.0,138.91168808937073,93,14,1
3,130,524.5,105.21320283412932,1637,7,1
3,131,77.5,45.071067690849304,1546,5,1
3,132,10.0,14.0,878,1,1
3,133,56.5,40.24264061450958,58,1,1
